The Hateful Eight,Yasser Medina,Cinefilia,9.0,2020-6-26,"Only in Quentin Tarantino's mind is the idea of filming a western as violent, as entertaining and as original as 'The Hateful Eight'. [Full review in Spanish]"
The Hateful Eight,David Harris,Spectrum Culture,8.0,2019-12-3,It takes something special like a Tarantino film to relive that trembling magic of the cinema.
The Hateful Eight,Katie Smith-Wong,Flick Feast,8.0,2019-11-18,"The Hateful Eight is ambitious, complex yet wildly entertaining. For a 187-minute film, it's worth it."
The Hateful Eight,Brandon Davis,ComicBook.com,8.0,2019-11-13,"The Hateful Eight contains the traditional Tarantino values of racism, violence, and controversy but sets itself apart with brilliant cinematography and classic, mysterious story-telling."
Loving Vincent,Denise Pieniazek,A Sala Llena (Argentina),9.0,2024-1-14,"Loving Vincent invites us to observe his images as if they were paintings in motion or tableaux vivants through an extraordinary work of realization. It achieves Van Gogh's objective by  touch others through his art, placing us in constant contemplation."
Loving Vincent,Daniel Howat,Next Best Picture,7.0,2022-5-19,"In one of the most interestingly animated films in quite some time, ""Loving Vincent"" paints a beautiful and complex picture of tortured artist Vincent Van Gogh. It's a stunning achievement that boggles the mind, but the final result is beautiful."
Loving Vincent,Jorge Ignacio Castillo,Planet S Magazine,5.0,2020-2-5,"One can certainly appreciate the effort put into the making of Loving Vincent, but film is a different medium and requires a more holistic approach than just pretty pictures."
Loving Vincent,Katie Smith-Wong,Flick Feast,8.0,2019-11-12,"Overall, Loving Vincent comes across as a homage to the artist, and complemented by Clint Mansell's score, it is truly beguiling."
Loving Vincent,Leslie Combemale,Cinema Siren,10.0,2019-10-18,"Equal parts cinematic drug trip and visual artistry, Loving Vincent represents a landmark in the genre."
Loving Vincent,Josh Goller,Spectrum Culture,5.0,2019-7-20,A nearly unforgivable missed opportunity in bringing van Gogh's paintings to life only to relegate the artist to the past tense.
Loving Vincent,Mattie Lucas,"The Dispatch (Lexington, NC)",6.25,2019-6-4,"The paintings are arresting, even mesmerizing, but what's going on beneath them just isn't particularly interesting."
Loving Vincent,Cate Marquis,We Are Movie Geeks,10.0,2019-4-26,This wonderful film is an ambitious undertaking but it succeeds marvelously.
Loving Vincent,Joe Friar,The Victoria Advocate,8.75,2019-3-9,The hand-painted tribute to Vincent van Gogh is a stunning achievement!
Loving Vincent,Ruth Maramis,FlixChatter Film Blog,8.0,2019-3-2,Loving Vincent left me in awe of Van Gogh's talents but also saddened by his troubled life. I think most artistic genius are tortured souls and he's definitely one of them.
Loving Vincent,Tori Brazier,One Room With A View,8.0,2019-2-22,"Not only a visual triumph - a bittersweet narrative, beautiful music from Clint Mansell and a cracking cast complete the package."
Loving Vincent,Rachel Wagner,Rotoscopers,5.0,2019-2-6,"In the right hands, this mystery approach could have been interesting."
Pride,Mike Massie,Gone With The Twins,6.0,2020-11-27,"Working closely with the real Jim Ellis, Terrence Howard's portrayal is moving and accurate."
Pride,Richard Propes,TheIndependentCritic.com,6.25,2020-9-20,Howard seems to pride himself on portraying characters with both a deep sense of flawed humanity and a redemptive quality.
Pride,Joshua Starnes,ComingSoon.net,5.0,2011-4-25,"It's another kinda, sorta based on a true story, inspirational sports film in the vein of any given Bruckheimer sports film."
Pride,Jeff Bayer,The Scorecard Review,5.0,2008-3-3,"Maybe because it focused on swimming, and didn't really capture the drama of the sport, it came off like a TV movie. It even borrowed from Dead Poets Society with an 'Oh Captain, My Captain' moment."
Pride,Sandie Angulo Chen,Common Sense Media,6.0,2007-10-31,Feel-good swimming flick takes on racism.
Pride,Joe Lozito,Big Picture Big Sound,7.5,2007-7-14,
Pride,Brian Webster,Apollo Guide,6.800000000000001,2007-7-9,"A movie that deserves to succeed, but falls just short because it shows us much more than it teaches us."
Pride,David Nusair,Reel Film Reviews,3.75,2007-7-2,...undone by its reliance on exceedingly conventional elements.
Pride,Stax,IGN Movies,7.0,2007-6-25,"Despite its shortcomings, Pride proves to be an effective feel-good sports drama."
Pride,John Beifuss,"Commercial Appeal (Memphis, TN)",5.0,2007-6-19,"Directed by Zimbabwean-born Sunu Gonera, who seems fascinated with 1970s American 'ghetto' atmosphere; he overdoses viewers on afros, hoop earrings and graffiti, which at least keeps the movie watchable."
Pride,Josh Rosenblatt,Austin Chronicle,4.0,2007-3-31,"Pride's story was etched in stone ages ago by mysterious movie powers beyond our understanding, and all the Staples Singers' songs in the world won't keep it from its appointed rounds."
Pride,Jonathan W. Hickman,Entertainment Insiders,7.5,2007-3-31,"While Terrence Howard is subdued in the role of Coach Ellis throughout much of the film, Bernie Mac provides a much needed lift especially early on."
Pride,Mark Dujsik,Mark Reviews Movies,5.0,2007-3-26,I have seen Pride now too many times without actually seeing it.
Pride,Pete Hammond,Maxim,5.0,2007-3-26,Swimming isn't exactly the most cinematic of sports and unfortunately the script gets waterlogged well before the big finale.
La grande bellezza,Sergi Sánchez,Fotogramas,10.0,2022-7-18,It would be a disservice to consider this generous film a mere homage. [Full review in Spanish]
La grande bellezza,Yasser Medina,Cinefilia,8.0,2020-6-25,Watching the enriching aesthetic of this film and witnessing its exuberant visual style is something that is priceless. [Full review in Spanish]
La grande bellezza,Tom Bond,One Room With A View,10.0,2019-6-8,A wander through visceral vignettes of excess with a tender human heart.
La grande bellezza,Daniel Green,CineVue,10.0,2019-3-2,Sorrentino may well have made his masterpiece... The Great Beauty is a joyous cerebration of humankind's fleeting mortality.
La grande bellezza,PJ Nabarro,Patrick Nabarro,8.0,2019-2-1,A thesis on opulence and how Rome has sated the aesthete sensibility of its main character.
La grande bellezza,Guillem Martinez Oya,Cinematismo,8.0,2018-12-12,"A travel by la città eterna. About the beauty, the desire, the life and, finally, the death. An audiovisual travel that worth doing. [Full review in Spanish]"
La grande bellezza,Camilla Long,Sunday Times (UK),8.0,2018-3-7,"I'd like to say there was a plot, only there isn't: it is simply a baroque and beautiful reflection of a five-decade romance with Rome."
The Lunchbox,Emiliano Basile,EscribiendoCine,7.0,2023-6-27,"... While it doesn't bring anything new to the genre, it enticingly describes the flavor of life. [Full review in Spanish]"
The Lunchbox,Anna M.M. Vetticad,annavetticadgoes2themovies,9.0,2023-1-15,"The Lunchbox is seemingly simple yet as complex as all human beings are. It’s sad yet throws up humour when you are least expecting it. It’s not larger than life, it’s just as large as life always is. This film is truly sensational."
The Lunchbox,Keith Garlington,Keith & the Movies,9.0,2022-8-23,"“The Lunch Box” encourages us to love and to allow ourselves to be loved. To not be swallowed up by the emptiness of our circumstances, but to open ourselves up to the possibilities still in front of us."
The Lunchbox,David Harris,Spectrum Culture,6.4,2019-11-22,"It is a fairly progressive idea for a film about romance, one where kindness can serve as a catalyst for self-discovery rather than impel us towards the idea that togetherness is the only option."
The Lunchbox,Leigh Paatsch,Herald Sun (Australia),7.0,2019-7-5,"A gentle, understated romantic drama that finds a delicious level of anxiety in the wait for a final answer."
The Lunchbox,Alexa Dalby,Dog and Wolf,8.0,2019-6-7,"The Lunchbox has a wonderful sense of place and real life going on - the city, the trains, the tedious offices, the suburban flat. It's full of humor and humanity."
The Lunchbox,Bernard Boo,Way Too Indie,8.5,2019-4-3,"Those hoping for a Hollywood-style resolution will be disappointed, but by keeping the ultimate feel-good moment just out of our reach, Batra makes The Lunchbox a more resonant, alluring piece of romantic storytelling."
The Lunchbox,Namrata Joshi,Outlook,7.5,2017-12-13,Batra brings out the humdrum of his characters' lives with little deft touches.
Vicky Donor,Anna M.M. Vetticad,annavetticadgoes2themovies,7.0,2021-1-26,"...social messages on infertility, sperm donation, adoption...are so neatly woven in that they don't really feel like messages at all."
Vicky Donor,Shubhra Gupta,The Indian Express,6.0,2019-3-27,"Vicky Donor's delights outweigh the not-so-good stuff: give me a Bollywood hero who pulls off a pedicure without prurience, and I will tell you, go see this film."
Vicky Donor,Manish Gajjar,Birmingham Mail,4.0,2012-4-28,The second half turns out to be a run-of-the-mill love drama with a predictable end.
Big Hero 6,Don Shanahan,Every Movie Has a Lesson,8.0,2024-2-16,"Brimming with fun humor, busy action, and imaginative science, what really wins is the story and Disney picked a winner."
Big Hero 6,Joseph Garcia,Dynamic Duel Podcast,9.0,2023-4-25,"While a very loose adaptation of the comics, the film presents a fun, scientific approach to superheroics alongside a heartfelt story about coping with loss."
Big Hero 6,Brian Eggert,Deep Focus Review,7.5,2022-7-18,"It's enjoyable and, ultimately, harmless in an affectionate way that both younger audiences and their parents will appreciate."
Big Hero 6,Alan Ng,Film Threat,8.0,2021-7-20,The relationship between the boy and his robot is endearing and effectively told.
Big Hero 6,Angus Batey,NME (New Musical Express),7.0,2021-5-18,...there's a sentimental heartbeat and some painterly framing which mean this hugely enjoyable romp retains its unique character.
Big Hero 6,Richard Crouse,Richard Crouse,7.0,2021-2-2,There are set pieces in Big Hero 6 that rival anything from the Marvel imaginations.
Big Hero 6,Katie Smith-Wong,Musings of Guitargalchina,8.0,2019-11-26,"Big Hero 6 is sweet and stunning and in Baymax, Disney has its new Totoro."
Big Hero 6,Cameron Ward,One Room With A View,8.0,2019-5-17,"Though heart and humour may be ever-present, Big Hero 6's most welcome attribute lies within its gleeful sense of perpetual imagination."
Big Hero 6,Ben Nicholson,CineVue,6.0,2019-4-4,"It is, after all, the Baymax show -- and he is cute, cuddly, comedy gold. Fortunately, although Big Hero 6 has various flaws, he's generally on hand to patch them."
Big Hero 6,Rachel Wagner,Rachel's Reviews (YouTube),8.0,2019-2-13,A really nice entry into the Disney canon.
Big Hero 6,Alan French,Sunshine State Cineplex,8.75,2019-2-7,"Big Hero 6 may not have the heft of other commentaries on the superhero genre, but it has an emotional heart unlike any other."
About Time,Iván Kazi,EscribiendoCine,7.0,2023-4-6,"Despite its uneven presentation, the film's message is consistent and has to do with the human condition and the consistencies in relationships that either unite or distance people. Affection, loyalty, Trust. [Full review in Spanish]"
About Time,Brian Eggert,Deep Focus Review,8.75,2022-8-19,"What matters are not the unrealistic, fancifully romantic ways in which Curtis portrays his characters but the wisdom he offers about how they resolve to live their lives."
